PRISM Time Series Data
Location:  Lat: 45.7636   Lon: -88.4636   Elev: 1460ft
"Climate variables: tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2015-01-01 - 2025-12-03
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2025-Dec-06
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,tmin (degrees F),tmean (degrees F),tmax (degrees F)
2020-11-15,20.4,30.0,39.6
2020-11-16,22.7,30.1,37.5
2020-11-17,18.5,25.5,32.5
2020-11-18,12.4,22.3,32.3
2020-11-19,19.5,30.7,41.9
2020-11-20,27.8,40.5,53.3
2020-11-21,24.4,30.4,36.4
2020-11-22,15.7,26.0,36.3
2020-11-23,17.5,26.6,35.7
2020-11-24,12.7,21.4,30.0
2020-11-25,23.2,27.7,32.3
2020-11-26,30.7,32.4,34.1
2020-11-27,27.8,31.6,35.5
2020-11-28,22.5,28.5,34.4
2020-11-29,24.1,36.4,48.7
2020-11-30,20.8,29.4,38.1
2020-12-01,18.7,21.4,24.1
2020-12-02,12.4,23.0,33.7
2020-12-03,15.9,30.2,44.6
2020-12-04,26.6,33.2,39.7
2020-12-05,22.2,27.6,33.0
2020-12-06,12.6,20.2,27.9
2020-12-07,12.9,21.0,29.0
2020-12-08,25.6,28.2,30.8
2020-12-09,25.8,29.6,33.5
2020-12-10,24.7,35.7,46.7
2020-12-11,27.0,37.4,47.8
2020-12-12,23.8,28.1,32.5
2020-12-13,19.4,23.3,27.1
2020-12-14,17.5,20.2,22.8
2020-12-15,1.4,9.9,18.5
2020-12-16,1.0,9.4,17.7
2020-12-17,10.8,19.7,28.7
2020-12-18,14.6,21.0,27.5
2020-12-19,16.6,22.6,28.7
2020-12-20,23.0,27.8,32.6
2020-12-21,18.4,23.4,28.4
2020-12-22,22.3,26.3,30.3
2020-12-23,24.1,29.0,33.8
2020-12-24,8.1,24.0,39.9
2020-12-25,4.9,7.8,10.6
2020-12-26,9.2,14.1,19.1
2020-12-27,15.6,18.6,21.7
2020-12-28,16.3,20.3,24.2
2020-12-29,-9.0,5.9,20.7
2020-12-30,-9.2,7.0,23.1
2020-12-31,17.6,21.0,24.5
2021-01-01,-0.2,13.8,28.1
2021-01-02,-0.2,12.1,24.5
2021-01-03,6.6,19.9,32.8
2021-01-04,11.0,24.0,36.7
2021-01-05,18.3,23.9,29.6
2021-01-06,17.6,26.3,35.1
2021-01-07,17.1,26.4,35.9
2021-01-08,19.3,25.0,31.2
2021-01-09,11.6,20.7,30.0
2021-01-10,19.6,22.3,25.4
2021-01-11,15.0,19.9,25.0
2021-01-12,20.7,24.2,27.9
2021-01-13,16.7,22.8,29.1
2021-01-14,14.5,27.8,41.6
2021-01-15,25.2,29.1,33.6
2021-01-16,28.4,30.7,33.5
2021-01-17,20.6,25.1,29.9
2021-01-18,17.9,22.1,26.7
2021-01-19,9.9,16.5,23.5
2021-01-20,-1.4,6.5,15.0
2021-01-21,-0.5,16.3,33.2
2021-01-22,4.6,18.2,32.1
2021-01-23,-4.0,3.8,12.7
2021-01-24,0.1,9.8,20.2
2021-01-25,-3.0,12.2,27.7
2021-01-26,-1.3,10.8,23.1
2021-01-27,5.0,12.0,19.4
2021-01-28,1.6,8.2,15.4
2021-01-29,-5.2,6.9,19.2
2021-01-30,-2.8,11.1,25.3
2021-01-31,17.6,22.4,27.5
2021-02-01,11.3,19.6,28.7
2021-02-02,12.9,22.2,32.9
2021-02-03,1.2,16.7,33.3
2021-02-04,1.8,18.8,36.3
2021-02-05,8.4,18.7,29.5
2021-02-06,-5.8,1.4,9.3
2021-02-07,-18.3,-6.4,6.2
2021-02-08,-19.5,-9.4,1.4
2021-02-09,-21.3,-8.7,5.4
2021-02-10,-19.9,-6.0,8.9
2021-02-11,-22.3,-8.8,5.6
2021-02-12,-19.3,-5.9,8.7
2021-02-13,-14.9,-3.2,9.7
2021-02-14,-16.8,-7.3,3.4
2021-02-15,-21.7,-10.4,1.6
2021-02-16,-20.8,-8.1,5.5
2021-02-17,-18.4,-0.2,19.2
2021-02-18,-17.0,0.5,22.1
2021-02-19,5.8,14.4,24.9
2021-02-20,-9.2,6.4,23.1
2021-02-21,-6.7,9.7,27.1
2021-02-22,6.4,19.5,31.3
2021-02-23,22.9,30.4,38.1
2021-02-24,29.6,37.7,46.2
2021-02-25,10.9,21.6,34.3
2021-02-26,13.8,24.6,36.7
2021-02-27,16.0,28.1,40.9
2021-02-28,22.8,35.8,49.3
2021-03-01,10.2,22.1,34.2
2021-03-02,-0.1,8.8,18.8
2021-03-03,12.9,27.7,42.8
2021-03-04,7.9,22.9,37.6
2021-03-05,10.1,23.8,37.6
2021-03-06,10.7,25.5,41.1
2021-03-07,5.0,21.5,39.0
2021-03-08,4.6,21.1,38.4
2021-03-09,25.6,38.8,52.9
2021-03-10,28.4,40.9,54.3
2021-03-11,34.6,42.2,49.8
2021-03-12,22.7,33.6,44.6
2021-03-13,14.4,23.7,33.6
2021-03-14,20.2,38.1,57.1
2021-03-15,15.4,25.8,36.7
2021-03-16,17.4,26.6,36.1
2021-03-17,21.4,27.6,34.2
2021-03-18,23.4,32.8,42.8
2021-03-19,17.1,30.3,44.3
2021-03-20,17.6,35.1,53.4
2021-03-21,23.9,41.0,58.2
2021-03-22,34.6,47.4,60.2
2021-03-23,37.5,49.6,62.1
2021-03-24,37.9,46.7,55.5
2021-03-25,27.2,38.8,50.6
2021-03-26,22.0,27.3,33.1
2021-03-27,23.0,30.4,38.4
2021-03-28,25.0,31.5,38.0
2021-03-29,15.5,23.5,32.4
2021-03-30,26.0,40.3,54.4
2021-03-31,21.8,37.5,53.5
2021-04-01,12.2,19.3,27.9
2021-04-02,13.0,25.7,38.9
2021-04-03,18.6,34.4,50.3
2021-04-04,27.2,46.9,67.2
2021-04-05,31.4,47.8,64.3
2021-04-06,33.7,54.4,76.0
2021-04-07,48.4,62.3,76.6
2021-04-08,48.7,60.9,73.1
2021-04-09,46.3,55.4,64.3
2021-04-10,41.1,47.8,54.6
2021-04-11,43.1,48.7,54.8
2021-04-12,43.2,47.5,52.3
2021-04-13,38.5,45.8,53.6
2021-04-14,30.7,36.1,42.0
2021-04-15,31.1,35.7,41.0
2021-04-16,28.4,35.8,43.9
2021-04-17,24.1,37.1,52.0
2021-04-18,24.9,40.2,56.3
2021-04-19,28.2,43.4,59.3
2021-04-20,22.2,28.4,35.5
2021-04-21,16.6,26.2,36.9
2021-04-22,17.4,28.1,39.5
2021-04-23,25.8,41.2,57.0
2021-04-24,33.8,46.2,58.7
2021-04-25,24.8,36.4,49.6
2021-04-26,26.4,36.1,46.7
2021-04-27,29.1,31.8,35.4
2021-04-28,33.2,41.4,50.2
2021-04-29,33.1,47.4,62.6
2021-04-30,34.3,48.9,64.4
2021-05-01,31.5,43.3,55.8
2021-05-02,40.3,59.5,79.5
2021-05-03,45.6,57.1,69.0
2021-05-04,38.6,45.1,51.7
2021-05-05,29.0,38.1,47.6
2021-05-06,28.4,41.6,55.1
2021-05-07,33.6,43.6,54.0
2021-05-08,26.1,35.2,45.0
2021-05-09,27.7,41.2,55.1
2021-05-10,27.5,39.7,52.3
2021-05-11,27.8,36.9,46.3
2021-05-12,25.6,40.2,55.2
2021-05-13,30.3,47.3,64.9
2021-05-14,36.4,52.3,68.9
2021-05-15,37.3,53.2,70.0
2021-05-16,39.2,50.7,63.1
2021-05-17,41.8,55.6,69.8
2021-05-18,43.6,61.6,78.7
2021-05-19,54.4,65.4,77.0
2021-05-20,59.3,63.4,67.9
2021-05-21,63.0,69.0,75.4
2021-05-22,62.7,67.2,72.2
2021-05-23,50.9,65.8,81.0
2021-05-24,46.1,51.9,57.8
2021-05-25,50.1,61.4,72.8
2021-05-26,54.7,66.8,79.3
2021-05-27,32.4,45.3,58.9
2021-05-28,31.6,38.0,44.8
2021-05-29,27.6,42.5,57.7
2021-05-30,32.7,49.5,66.7
2021-05-31,43.5,52.7,62.5
2021-06-01,40.6,55.1,70.3
2021-06-02,46.4,60.2,74.2
2021-06-03,49.0,62.3,75.8
2021-06-04,49.4,62.4,76.4
2021-06-05,61.8,74.8,88.0
2021-06-06,68.2,79.6,91.3
2021-06-07,65.9,76.4,87.0
2021-06-08,61.9,74.3,87.4
2021-06-09,59.3,75.1,91.4
2021-06-10,59.5,72.6,86.2
2021-06-11,59.5,71.6,84.2
2021-06-12,58.2,69.6,81.4
2021-06-13,51.7,65.3,79.6
2021-06-14,49.2,64.8,81.2
2021-06-15,49.0,60.9,73.3
2021-06-16,38.5,55.5,73.2
2021-06-17,49.8,62.8,76.3
2021-06-18,58.5,71.2,84.3
2021-06-19,51.3,66.4,82.0
2021-06-20,49.3,61.1,73.2
2021-06-21,48.1,59.3,70.7
2021-06-22,41.2,49.3,58.2
2021-06-23,43.2,53.7,64.8
2021-06-24,55.7,65.9,76.7
2021-06-25,60.8,67.3,74.0
2021-06-26,54.0,66.1,78.7
2021-06-27,56.3,62.6,68.9
2021-06-28,54.6,64.8,75.3
2021-06-29,61.1,69.9,78.9
2021-06-30,55.6,64.9,74.5
2021-07-01,49.8,64.9,80.1
2021-07-02,43.2,57.4,71.7
2021-07-03,51.9,64.4,76.8
2021-07-04,57.5,72.7,87.9
2021-07-05,63.7,75.1,86.5
2021-07-06,60.0,73.7,87.4
2021-07-07,51.2,63.0,74.7
2021-07-08,45.9,52.2,58.6
2021-07-09,41.3,55.7,70.2
2021-07-10,48.5,62.5,76.4
2021-07-11,46.0,61.5,77.1
2021-07-12,49.3,64.0,78.7
2021-07-13,53.3,65.5,77.8
2021-07-14,57.9,69.4,80.8
2021-07-15,57.4,68.7,80.0
2021-07-16,45.8,60.4,74.9
2021-07-17,48.0,62.8,77.7
2021-07-18,50.2,64.7,79.2
2021-07-19,53.0,67.0,80.9
2021-07-20,59.0,70.8,82.7
2021-07-21,42.6,57.8,72.9
2021-07-22,47.1,60.1,73.1
2021-07-23,59.3,67.0,74.6
2021-07-24,64.1,73.5,82.9
2021-07-25,53.6,67.8,82.0
2021-07-26,54.7,68.9,83.2
2021-07-27,56.4,71.5,86.6
2021-07-28,59.2,69.3,79.4
2021-07-29,61.6,70.8,80.0
2021-07-30,44.5,60.6,76.7
2021-07-31,50.0,62.4,74.8
2021-08-01,50.7,63.9,77.1
2021-08-02,44.1,57.2,70.3
2021-08-03,49.4,63.0,76.6
2021-08-04,55.9,67.5,79.1
2021-08-05,56.8,69.4,82.0
2021-08-06,59.6,68.1,76.6
2021-08-07,57.7,67.4,77.2
2021-08-08,59.2,65.1,71.0
2021-08-09,64.8,70.7,76.7
2021-08-10,62.3,71.2,80.2
2021-08-11,62.1,71.7,81.3
2021-08-12,55.6,67.2,78.7
2021-08-13,45.1,61.4,77.6
2021-08-14,42.4,56.5,70.6
2021-08-15,47.7,62.7,77.6
2021-08-16,53.1,67.3,81.4
2021-08-17,49.0,63.9,78.9
2021-08-18,49.6,64.6,79.7
2021-08-19,54.9,69.1,83.3
2021-08-20,56.3,70.0,83.7
2021-08-21,58.9,71.4,83.9
2021-08-22,47.6,64.5,81.4
2021-08-23,49.7,62.6,75.5
2021-08-24,54.9,68.9,83.0
2021-08-25,57.2,66.4,75.6
2021-08-26,48.5,65.8,83.2
2021-08-27,50.9,63.7,76.6
2021-08-28,57.8,63.9,69.9
2021-08-29,62.7,72.1,81.5
2021-08-30,53.7,65.2,76.7
2021-08-31,48.4,61.5,74.5
2021-09-01,39.7,55.9,72.1
2021-09-02,39.3,56.1,73.0
2021-09-03,43.5,58.2,73.0
2021-09-04,52.0,59.4,66.8
2021-09-05,50.0,58.6,67.3
2021-09-06,43.3,55.1,66.9
2021-09-07,45.8,57.5,69.3
2021-09-08,52.5,62.7,73.0
2021-09-09,41.8,53.3,64.7
2021-09-10,40.5,54.4,68.3
2021-09-11,42.3,57.7,73.2
2021-09-12,48.1,60.9,73.7
2021-09-13,41.4,54.8,68.3
2021-09-14,44.5,57.2,69.9
2021-09-15,44.6,54.3,64.1
2021-09-16,44.9,58.1,71.2
2021-09-17,54.8,64.9,74.9
2021-09-18,37.5,55.0,72.6
2021-09-19,36.8,54.1,71.5
2021-09-20,54.1,68.0,81.9
2021-09-21,52.6,63.9,75.2
2021-09-22,35.9,48.9,61.9
2021-09-23,33.7,47.7,61.8
2021-09-24,35.4,49.7,64.1
2021-09-25,36.7,54.4,72.2
2021-09-26,39.7,50.9,62.2
2021-09-27,43.3,57.3,71.3
2021-09-28,35.8,51.6,67.4
2021-09-29,37.3,53.6,69.9
2021-09-30,39.6,57.7,75.8
2021-10-01,43.2,60.2,77.1
2021-10-02,49.1,65.3,81.5
2021-10-03,54.0,63.8,73.5
2021-10-04,57.2,62.4,67.7
2021-10-05,49.7,57.4,65.0
2021-10-06,43.2,57.2,71.3
2021-10-07,42.6,56.1,69.7
2021-10-08,44.4,56.4,68.4
2021-10-09,57.4,63.4,69.4
2021-10-10,58.7,63.9,69.1
2021-10-11,55.3,65.1,74.9
2021-10-12,54.1,60.6,67.0
2021-10-13,53.8,57.8,61.8
2021-10-14,54.1,58.1,62.2
2021-10-15,35.3,49.2,63.0
2021-10-16,34.5,46.6,58.8
2021-10-17,33.1,44.4,55.7
2021-10-18,30.1,45.9,61.7
2021-10-19,32.0,50.6,69.2
2021-10-20,36.2,54.1,72.1
2021-10-21,39.6,45.5,51.5
2021-10-22,28.7,37.4,46.0
2021-10-23,27.1,35.9,44.7
2021-10-24,25.9,36.8,47.8
2021-10-25,28.2,38.3,48.5
2021-10-26,31.4,40.4,49.4
2021-10-27,25.5,37.6,49.7
2021-10-28,27.8,39.8,51.9
2021-10-29,44.1,48.0,51.8
2021-10-30,37.6,44.7,51.8
2021-10-31,35.7,46.0,56.3
2021-11-01,30.0,36.8,43.6
2021-11-02,28.0,34.3,40.6
2021-11-03,27.5,31.9,36.2
2021-11-04,24.6,30.1,35.7
2021-11-05,22.8,34.4,46.0
2021-11-06,29.7,40.1,50.5
2021-11-07,31.6,46.8,61.9
2021-11-08,33.3,48.3,63.3
2021-11-09,24.9,43.6,62.2
2021-11-10,19.6,35.7,51.8
2021-11-11,20.5,34.0,47.6
2021-11-12,29.6,38.7,47.9
2021-11-13,28.5,32.9,37.2
2021-11-14,25.6,30.5,35.4
2021-11-15,19.5,26.8,34.1
2021-11-16,17.2,27.0,36.7
2021-11-17,21.1,30.7,40.3
2021-11-18,27.3,35.8,44.3
2021-11-19,23.2,26.8,30.3
2021-11-20,20.6,28.2,35.9
2021-11-21,17.4,28.9,40.4
2021-11-22,12.5,23.3,34.1
2021-11-23,8.1,16.7,25.3
2021-11-24,11.0,24.6,38.2
2021-11-25,27.3,36.4,45.5
2021-11-26,4.6,16.3,28.1
2021-11-27,9.7,18.1,26.6
2021-11-28,19.1,24.3,29.5
2021-11-29,10.8,20.9,31.0
2021-11-30,14.3,22.1,29.9
2021-12-01,16.5,25.9,35.3
2021-12-02,24.9,32.9,40.9
2021-12-03,27.5,32.9,38.2
2021-12-04,24.3,28.8,33.4
2021-12-05,17.6,23.7,29.7
2021-12-06,20.8,25.4,30.1
2021-12-07,-6.0,9.9,25.7
2021-12-08,-10.9,-0.2,10.5
2021-12-09,-11.3,5.6,22.5
2021-12-10,17.2,23.8,30.5
2021-12-11,21.4,26.6,31.7
2021-12-12,18.1,25.4,32.7
2021-12-13,19.4,29.8,40.3
2021-12-14,20.2,33.8,47.4
2021-12-15,27.3,32.4,37.6
2021-12-16,35.0,43.7,52.5
2021-12-17,9.8,22.4,34.9
2021-12-18,8.9,14.1,19.3
2021-12-19,3.0,13.9,24.9
2021-12-20,3.6,14.8,26.0
2021-12-21,5.4,17.5,29.6
2021-12-22,6.3,12.0,17.7
2021-12-23,1.9,9.7,17.6
2021-12-24,13.8,22.3,30.8
2021-12-25,19.0,27.6,36.3
2021-12-26,10.4,20.6,30.7
2021-12-27,12.6,19.9,27.2
2021-12-28,5.3,18.4,31.5
2021-12-29,6.4,15.7,25.0
2021-12-30,1.8,12.0,22.2
2021-12-31,7.4,15.7,24.0
2022-01-01,6.4,15.7,24.9
2022-01-02,3.0,7.1,11.1
2022-01-03,-12.7,1.2,15.2
2022-01-04,-7.5,5.7,18.9
2022-01-05,6.4,14.7,23.0
2022-01-06,9.9,17.5,25.2
2022-01-07,-3.6,4.8,13.2
2022-01-08,-7.5,5.1,17.6
2022-01-09,5.6,13.4,21.2
2022-01-10,-11.5,-1.7,8.0
2022-01-11,-14.7,-6.5,1.6
2022-01-12,-2.9,11.7,26.3
2022-01-13,19.9,23.3,26.7
2022-01-14,5.6,17.0,28.3
2022-01-15,-4.6,3.9,12.3
2022-01-16,-11.5,2.1,15.6
2022-01-17,8.4,13.8,19.2
2022-01-18,13.9,19.5,25.1
2022-01-19,9.8,21.0,32.2
2022-01-20,-4.4,4.1,12.6
2022-01-21,-26.9,-8.1,10.6
2022-01-22,-26.7,-5.0,16.8
2022-01-23,-0.6,7.2,15.0
2022-01-24,0.2,6.8,13.4
2022-01-25,-8.2,3.4,15.0
2022-01-26,-24.4,-9.3,5.8
2022-01-27,-23.7,-3.1,17.5
2022-01-28,-16.2,2.9,22.0
2022-01-29,-15.7,-0.3,15.1
2022-01-30,-5.7,6.2,18.0
2022-01-31,-5.2,8.7,22.7
2022-02-01,5.2,17.6,30.1
2022-02-02,3.7,19.4,35.1
2022-02-03,-12.9,-0.4,12.0
2022-02-04,-16.8,-3.4,10.1
2022-02-05,-14.1,-1.3,11.6
2022-02-06,-10.0,3.0,16.0
2022-02-07,11.6,17.3,22.9
2022-02-08,5.6,14.8,24.1
2022-02-09,9.2,22.1,34.9
2022-02-10,16.3,24.7,33.0
2022-02-11,14.8,21.7,28.6
2022-02-12,-6.9,11.2,29.3
2022-02-13,-16.7,-4.1,8.4
2022-02-14,-19.1,-2.4,14.3
2022-02-15,-15.5,1.1,17.8
2022-02-16,-14.7,5.2,25.2
2022-02-17,11.1,22.5,33.9
2022-02-18,-16.5,-1.3,13.9
2022-02-19,-11.9,2.8,17.5
2022-02-20,-1.7,8.5,18.8
2022-02-21,12.6,25.9,39.1
2022-02-22,9.8,12.3,14.7
2022-02-23,4.4,10.3,16.3
2022-02-24,-11.3,2.8,16.8
2022-02-25,-11.0,3.6,18.2
2022-02-26,-1.2,11.0,23.3
2022-02-27,3.2,18.0,32.8
2022-02-28,13.0,20.7,28.3
2022-03-01,12.6,20.5,28.5
2022-03-02,0.8,15.5,30.2
2022-03-03,-14.0,6.9,27.9
2022-03-04,-12.3,8.2,28.8
2022-03-05,-3.3,16.6,36.5
2022-03-06,27.8,30.8,33.8
2022-03-07,23.9,27.3,30.7
2022-03-08,6.7,17.6,28.4
2022-03-09,8.7,23.1,37.5
2022-03-10,-0.8,13.7,28.3
2022-03-11,-4.4,8.5,21.4
2022-03-12,-4.6,7.9,20.3
2022-03-13,-2.3,7.6,17.5
2022-03-14,10.6,23.4,36.3
2022-03-15,13.9,26.2,38.5
2022-03-16,17.7,32.6,47.5
2022-03-17,28.4,42.8,57.2
2022-03-18,29.4,38.9,48.4
2022-03-19,28.2,34.4,40.6
2022-03-20,22.5,34.3,46.0
2022-03-21,22.6,39.6,56.6
2022-03-22,30.8,33.9,36.9
2022-03-23,29.8,32.0,34.2
2022-03-24,30.0,31.8,33.5
2022-03-25,19.7,28.2,36.7
2022-03-26,18.0,29.4,40.9
2022-03-27,7.7,13.9,20.1
2022-03-28,-0.7,10.5,21.6
2022-03-29,-0.2,15.9,32.0
2022-03-30,18.8,27.7,36.6
2022-03-31,26.2,30.4,34.6
2022-04-01,23.0,26.8,30.7
2022-04-02,22.4,32.2,42.0
2022-04-03,27.3,33.8,40.4
2022-04-04,27.8,36.4,45.1
2022-04-05,28.6,32.8,37.0
2022-04-06,29.9,33.8,37.6
2022-04-07,31.5,39.8,48.1
2022-04-08,28.1,33.4,38.6
2022-04-09,23.6,27.8,32.1
2022-04-10,20.4,33.9,47.4
2022-04-11,23.8,38.3,52.8
2022-04-12,23.9,39.3,54.6
2022-04-13,28.3,40.9,53.4
2022-04-14,26.3,35.5,44.7
2022-04-15,22.5,27.7,32.9
2022-04-16,20.5,25.9,31.2
2022-04-17,20.3,25.4,30.6
2022-04-18,23.3,33.0,42.7
2022-04-19,28.4,32.6,36.8
2022-04-20,25.3,33.3,41.4
2022-04-21,29.4,37.1,44.8
2022-04-22,24.4,36.5,48.5
2022-04-23,32.8,41.2,49.6
2022-04-24,41.6,50.6,59.7
2022-04-25,36.9,52.9,68.9
2022-04-26,26.8,35.5,44.1
2022-04-27,21.1,26.7,32.2
2022-04-28,16.9,31.6,46.3
2022-04-29,26.3,39.8,53.3
2022-04-30,39.5,49.8,60.0
2022-05-01,40.0,44.8,49.6
2022-05-02,40.0,44.9,49.7
2022-05-03,37.8,42.8,47.8
2022-05-04,25.3,38.6,51.9
2022-05-05,27.9,45.2,62.6
2022-05-06,29.3,47.7,66.1
2022-05-07,29.5,48.2,67.0
2022-05-08,31.0,49.3,67.5
2022-05-09,43.2,51.7,60.2
2022-05-10,48.3,59.8,71.2
2022-05-11,54.4,67.2,80.1
2022-05-12,58.9,68.8,78.8
2022-05-13,59.5,74.0,88.5
2022-05-14,55.0,71.8,88.7
2022-05-15,41.4,62.6,83.8
2022-05-16,42.1,58.3,74.4
2022-05-17,38.9,50.4,61.9
2022-05-18,42.0,54.3,66.5
2022-05-19,45.3,55.6,65.9
2022-05-20,50.2,58.5,66.9
2022-05-21,40.9,52.5,64.0
2022-05-22,38.4,48.7,59.0
2022-05-23,27.8,40.1,52.5
2022-05-24,31.8,46.8,61.8
2022-05-25,42.8,54.7,66.6
2022-05-26,44.3,48.0,51.6
2022-05-27,43.8,48.5,53.1
2022-05-28,40.3,54.5,68.7
2022-05-29,46.7,52.6,58.4
2022-05-30,52.5,62.8,73.2
2022-05-31,62.0,71.9,81.9
2022-06-01,48.5,64.7,80.9
2022-06-02,40.6,54.1,67.7
2022-06-03,43.6,57.8,71.9
2022-06-04,32.6,48.3,64.0
2022-06-05,42.5,56.9,71.4
2022-06-06,50.2,61.0,71.8
2022-06-07,41.9,54.5,67.1
2022-06-08,40.2,54.5,68.9
2022-06-09,42.2,56.0,69.8
2022-06-10,38.4,54.5,70.5
2022-06-11,42.3,58.9,75.6
2022-06-12,37.5,50.1,62.7
2022-06-13,44.7,57.6,70.5
2022-06-14,50.2,56.9,63.5
2022-06-15,59.0,67.5,75.9
2022-06-16,55.4,69.8,84.3
2022-06-17,53.6,64.0,74.3
2022-06-18,37.4,55.3,73.2
2022-06-19,44.3,58.3,72.3
2022-06-20,54.3,64.6,74.8
2022-06-21,68.0,81.1,94.3
2022-06-22,62.7,76.7,90.7
2022-06-23,44.6,59.1,73.6
2022-06-24,58.1,71.1,84.0
2022-06-25,57.1,71.4,85.7
2022-06-26,55.3,66.6,78.0
2022-06-27,46.4,56.4,66.4
2022-06-28,48.4,59.7,71.0
2022-06-29,49.1,61.9,74.7
2022-06-30,51.4,61.8,72.1
2022-07-01,53.2,67.5,81.7
2022-07-02,46.8,62.0,77.1
2022-07-03,43.5,59.0,74.5
2022-07-04,54.4,66.3,78.2
2022-07-05,61.9,67.7,73.4
2022-07-06,57.7,68.4,79.1
2022-07-07,50.4,61.9,73.4
2022-07-08,55.4,68.8,82.2
2022-07-09,43.2,59.3,75.4
2022-07-10,52.5,65.6,78.6
2022-07-11,60.0,70.7,81.4
2022-07-12,59.7,69.5,79.4
2022-07-13,53.7,65.3,76.9
2022-07-14,40.8,57.3,73.8
2022-07-15,51.4,63.9,76.4
2022-07-16,53.6,65.1,76.5
2022-07-17,57.8,70.2,82.6
2022-07-18,55.7,70.2,84.6
2022-07-19,60.7,74.6,88.5
2022-07-20,62.5,73.8,85.0
2022-07-21,59.1,66.5,74.0
2022-07-22,51.7,66.1,80.5
2022-07-23,54.3,68.8,83.3
2022-07-24,56.1,69.1,82.1
2022-07-25,50.6,63.1,75.5
2022-07-26,42.8,57.5,72.3
2022-07-27,54.3,66.5,78.7
2022-07-28,51.8,64.0,76.2
2022-07-29,49.1,60.0,70.8
2022-07-30,44.1,58.9,73.6
2022-07-31,52.8,67.0,81.1
2022-08-01,58.0,69.9,81.7
2022-08-02,43.4,58.1,72.8
2022-08-03,51.7,65.2,78.6
2022-08-04,52.4,68.0,83.5
2022-08-05,53.7,66.3,79.0
2022-08-06,57.0,69.6,82.2
2022-08-07,60.0,71.8,83.6
2022-08-08,53.2,63.0,72.7
2022-08-09,42.6,56.2,69.9
2022-08-10,47.0,63.5,79.9
2022-08-11,44.6,61.8,78.9
2022-08-12,41.8,57.9,74.1
2022-08-13,47.9,59.6,71.3
2022-08-14,55.1,58.9,62.7
2022-08-15,51.1,59.2,67.3
2022-08-16,47.5,60.9,74.2
2022-08-17,50.1,65.1,80.0
2022-08-18,53.1,66.2,79.4
2022-08-19,55.8,66.9,78.0
2022-08-20,56.6,66.2,75.7
2022-08-21,56.6,66.3,76.1
2022-08-22,45.9,61.0,76.0
2022-08-23,49.1,64.1,79.2
2022-08-24,54.6,68.4,82.2
2022-08-25,55.8,68.0,80.2
2022-08-26,48.6,57.8,67.0
2022-08-27,48.2,61.9,75.6
2022-08-28,53.6,61.7,69.8
2022-08-29,62.5,66.5,70.5
2022-08-30,59.9,69.9,79.9
2022-08-31,53.5,63.3,73.1
2022-09-01,50.0,63.6,77.2
2022-09-02,52.3,67.9,83.5
2022-09-03,54.8,68.8,82.9
2022-09-04,41.0,55.0,69.0
2022-09-05,38.6,54.7,70.9
2022-09-06,38.9,55.3,71.8
2022-09-07,41.9,58.3,74.8
2022-09-08,48.0,64.0,80.0
2022-09-09,48.8,65.0,81.3
2022-09-10,55.0,67.3,79.6
2022-09-11,48.5,53.3,58.2
2022-09-12,49.7,57.6,65.4
2022-09-13,40.2,53.7,67.3
2022-09-14,41.9,59.6,77.3
2022-09-15,41.7,53.4,65.1
2022-09-16,47.8,61.5,75.2
2022-09-17,57.8,67.3,76.7
2022-09-18,59.2,68.6,78.0
2022-09-19,48.7,62.0,75.2
2022-09-20,48.2,62.6,77.0
2022-09-21,53.7,66.7,79.7
2022-09-22,41.8,53.6,65.5
2022-09-23,29.1,42.5,56.0
2022-09-24,33.0,46.5,59.9
2022-09-25,46.1,49.5,53.0
2022-09-26,46.6,52.9,59.2
2022-09-27,40.2,45.5,50.8
2022-09-28,27.4,37.3,47.3
2022-09-29,27.2,40.8,54.4
2022-09-30,29.5,45.6,61.7
2022-10-01,31.6,49.6,67.7
2022-10-02,34.1,51.3,68.5
2022-10-03,34.6,47.9,61.2
2022-10-04,36.7,53.4,70.1
2022-10-05,42.2,57.8,73.5
2022-10-06,44.9,59.3,73.8
2022-10-07,32.8,43.8,54.8
2022-10-08,29.4,38.5,47.5
2022-10-09,28.0,42.7,57.4
2022-10-10,26.5,42.6,58.7
2022-10-11,29.4,44.8,60.1
2022-10-12,37.1,55.2,73.3
2022-10-13,36.6,48.5,60.5
2022-10-14,29.4,35.6,41.9
2022-10-15,27.9,32.5,37.1
2022-10-16,30.3,35.4,40.6
2022-10-17,30.7,37.3,43.8
2022-10-18,29.1,32.9,36.6
2022-10-19,29.0,32.0,35.0
2022-10-20,29.7,35.3,41.0
2022-10-21,29.2,41.4,53.5
2022-10-22,29.5,47.1,64.7
2022-10-23,31.8,50.0,68.1
2022-10-24,50.0,59.9,69.7
2022-10-25,47.6,57.4,67.2
2022-10-26,36.0,43.1,50.2
2022-10-27,20.8,31.5,42.1
2022-10-28,23.0,38.2,53.4
2022-10-29,30.0,43.7,57.4
2022-10-30,28.0,46.2,64.4
2022-10-31,29.0,46.2,63.4
2022-11-01,29.2,47.0,64.8
2022-11-02,29.6,50.2,70.8
2022-11-03,35.6,53.4,71.2
